"GEOID","COUNTY","POWERCO","POP07","POP08","POP09","POP10","POP11","MEDIANAGE","AGEDUMMY","PCTWHITE","HHTOT","HHSIZE","HHBYPOP07","HHBYPOP08","HHBYPOP09","HHBYPOP10","HHBYPOP11","HHNONRENT","HHPCTRENTEROCCUPIED","CITYSOLARPOT","PCTWEALTHY","MEDIANINCOME","PWRPRICE2007","PWRPRICE2008","PWRPRICE2009","PWRPRICE2010","PWRPRICE2011","HHS_OO07","HHS_OO08","HHS_OO09","HHS_OO10","PCTWEALTHOOH07","PCTWEALTHOOH08","PCTWEALTHOOH09","PCTWEALTHOOH10","TOTALOOH07","TOTALOOH08","TOTALOOH09","TOTALOOH10","TOTALHH07","TOTALHH08","TOTALHH09","TOTALHH10","PCTVET07","PCTVET08","PCTVET09","PCTVET10","PCTBS07","PCTBS08","PCTBS09","PCTBS10","PCTBS_FULL","PCTGRAD_FULL","PCTVETERANS","REP","city"
608954,"Los Angeles","SCE",103121,103098,103116,103363,104304,38.9000015258789,1,72.6999969482422,41940,2.45000004768372,42090.19921875,42080.8203125,42088.16015625,42188.98046875,42573.05859375,20834,56,5.7,15.061,47467,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.574,2.573,2.621,2.634,0.35473972,0.381696917,0.413752522,0.437462952,17923,18292,17844,18557,40930,41555,40689,41378,0.066782318,0.064604042,0.060275616,0.052244829,0.315,0.327,0.364,0.377,25,10.1000003814697,5.59999990463257,0,"Burbank"
609066,"San Mateo","PG&E",28020,28306,28556,28784,29009,40.5,1,67.6999969482422,12361,2.28999996185303,12235.8095703125,12360.7001953125,12469.8701171875,12569.4296875,12667.6904296875,6487,52.9000015258789,5.26,32.064,68526,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.786,2.678,2.619,2.557,0.559717789,0.512252434,0.519344141,0.495929444,5953,5958,5428,5896,12221,12003,10934,11543,0.080665156,0.053335004,0.054939539,0.051967937,0.561,0.51,0.503,0.506,31.7999992370605,21.7000007629395,5.94999980926514,0,"Burlingame"
609598,"Los Angeles","SCE",22865,22947,22989,23053,23134,41.5999984741211,1,83.9000015258789,8543,2.70000004768372,8468.51953125,8498.8896484375,8514.4404296875,8538.150390625,8568.150390625,6622,26.3999996185303,5.7,47.431,93860,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.725,2.863,2.869,2.862,0.607229332,0.626773194,0.608971152,0.656898255,5782,6133,5997,6074,7814,7987,7707,8274,0.06062413,0.058508652,0.060083955,0.056954115,0.562,0.63,0.64,0.657,35.5,28.7000007629395,6.34000015258789,0,"Calabasas"
609710,"Imperial","SCE",36013,37306,37999,38506,39077,31.7999992370605,0,60,10116,3.79999995231628,9477.1103515625,9817.3701171875,9999.740234375,10133.16015625,10283.419921875,5965,46.2999992370605,6.23,6.312,28929,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.78,3.672,3.808,3.808,0.105996902,0.198053923,0.166455582,0.182654165,4519,4933,5527,5546,8688,9282,10451,9831,0.017813729,0.023124056,0.019770458,0.024911443,0.096,0.094,0.116,0.145,8.30000019073486,4.30000019073486,2.26999998092651,0,"Calexico"
609780,"Kern","PG&E",12498,13671,14096,14186,12858,34.7999992370605,0,65.0999984741211,4102,2.79999995231628,4463.56982421875,4882.5,5034.2900390625,5066.43017578125,4592.14013671875,3582,39.7000007629395,6.36,9.538,45735,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59999990463257,3.5,19.8500003814697,1,"California City"
609864,"Riverside","SCE",7605,7626,7747,7847,7941,48.7999992370605,1,86,3314,2.35999989509583,3222.4599609375,3231.36010742188,3282.6298828125,3325,3364.830078125,3047,19.2999992370605,5.99,5.697,37849,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8999996185303,3.90000009536743,13.5299997329712,1,"Calimesa"
609878,"Imperial","SCE",7422,7411,7725,7797,7665,32.9000015258789,0,41.7000007629395,1008,3.50999999046326,2114.53002929688,2111.39990234375,2200.85009765625,2221.3701171875,2183.76000976562,649,46.7999992370605,6.29,3.132,30962,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.70000004768372,10.8299999237061,0,"Calipatria"
609892,"Napa","PG&E",5089,5104,5135,5155,5188,40,1,72.5,2019,2.52999997138977,2011.4599609375,2017.39001464844,2029.64001464844,2037.55004882812,2050.59008789062,1466,42.2000007629395,5.37,10.695,38454,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9.30000019073486,9.02999973297119,0,"Calistoga"
610046,"Los Angeles","SCE",64012,63844,64697,65118,65830,40.7999992370605,1,75.0999984741211,24504,2.64000010490417,24246.970703125,24183.330078125,24506.439453125,24665.91015625,24935.609375,18257,30.3999996185303,5.44,24.48,62457,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.628,2.648,2.636,2.609,0.446689726,0.4722697,0.458892516,0.466941148,16479,16967,16542,16516,22581,23300,22871,23770,0.128291436,0.124847835,0.114439646,0.115077811,0.385,0.377,0.371,0.36,24.2999992370605,14,12.0699996948242,1,"Camarillo"
610345,"Santa Clara","PG&E",38382,38728,39032,39345,39664,38.2999992370605,1,66.9000015258789,16163,2.42000007629395,15860.330078125,16003.3095703125,16128.9296875,16258.259765625,16390.080078125,8880,49.9000015258789,5.39,28.022,67214,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.337,2.326,2.425,2.534,0.503053077,0.53960454,0.547652582,0.541873142,8516,8547,8520,8072,15541,16103,16057,16202,0.073424884,0.078446433,0.069395429,0.054794967,0.448,0.441,0.449,0.436,28.2000007629395,15.6999998092651,6.26000022888184,0,"Campbell"
610928,"Riverside","SCE",10448,10421,10511,10550,10647,44,1,89.9000015258789,3935,2.6800000667572,3898.51000976562,3888.42993164062,3922.01000976562,3936.57006835938,3972.76000976562,3842,17.5,5.87,29.333,70106,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2999992370605,8.30000019073486,10.9700002670288,1,"Canyon Lake"
611040,"Santa Cruz","PG&E",9735,9793,9861,9924,9974,41.9000015258789,1,80.3000030517578,4626,2.10999989509583,4613.740234375,4641.22998046875,4673.4599609375,4703.31982421875,4727.009765625,3060,53.5,5.14,15.354,46048,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,14,9.60999965667725,0,"Capitola"
611194,"San Diego","CCSE",100154,102452,103664,105319,106555,40.4000015258789,1,82.8000030517578,41345,2.52999997138977,39586.55859375,40494.859375,40973.91015625,41628.05859375,42116.6015625,30136,35.2000007629395,5.65,28.437,65145,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,2.512,2.511,2.53,2.56,0.510806254,0.535202136,0.527742136,0.518137936,26096,26220,25719,27346,37759,38648,37342,40308,0.119167275,0.112366446,0.101204445,0.091554202,0.518,0.509,0.506,0.506,32,19.1000003814697,10.25,1,"Carlsbad"
611250,"Monterey","PG&E",3794,3768,3739,3732,3738,59.2000007629395,1,93.0999984741211,2095,1.77999997138977,2131.4599609375,2116.85009765625,2100.56005859375,2096.6298828125,2100,2504,43.5999984741211,5.41,27.453,58163,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9000015258789,26.6000003814697,12.539999961853,0,"Carmel-By-The-Sea"
611446,"Santa Barbara","PG&E",13102,13121,13136,13129,13104,39.5,1,71.6999969482422,4759,2.74000000953674,4781.75,4788.68994140625,4794.16015625,4791.60986328125,4782.47998046875,3017,50.7000007629395,5.62,15.646,47729,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,7.40000009536743,8.86999988555908,0,"Carpinteria"
611530,"Los Angeles","SCE",93108,92612,92198,91799,91548,37.5999984741211,1,23.7999992370605,25432,3.55999994277954,26153.9296875,26014.609375,25898.310546875,25786.240234375,25715.73046875,20323,23.2000007629395,5.54,13.677,52284,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.231,3.241,3.257,3.285,0.3102133,0.365384615,0.334992241,0.356193742,19925,19760,18687,18664,25425,25610,24534,24896,0.073343015,0.070236818,0.061742086,0.065243894,0.239,0.249,0.235,0.231,19,5.30000019073486,6.63000011444092,0,"Carson"
612048,"Riverside","SCE",50634,50401,50812,51093,51603,36,1,63.5,17047,2.99000000953674,16934.44921875,16856.51953125,16993.98046875,17087.9609375,17258.529296875,14717,36.7999992370605,6.28,9.295,38887,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.655,2.669,2.635,2.689,0.181053964,0.233728082,0.218771101,0.248624763,11063,10893,11848,11089,16371,16719,18210,16968,0.099659259,0.092978566,0.085620256,0.080117812,0.168,0.162,0.167,0.163,10.1999998092651,6.40000009536743,9.10000038146973,0,"Cathedral City"
612524,"Stanislaus","PG&E",43029,44103,44738,45179,45670,29.3999996185303,0,57.7000007629395,12692,3.54999995231628,12120.849609375,12423.3798828125,12602.25,12726.48046875,12864.7900390625,8991,36.9000015258789,5.76,6.765,40736,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.321,3.188,3.2,3.257,0.175062972,0.17467609,0.150138906,0.173959068,7940,8490,8279,8502,11845,12142,12241,13267,0.070104404,0.068737185,0.063862608,0.061097257,0.084,0.079,0.095,0.104,7.40000009536743,2,6.63000011444092,1,"Ceres"
612552,"Los Angeles","SCE",50393,49930,49479,49176,49181,44,1,23.1000003814697,15526,3.15000009536743,15997.7802734375,15850.7900390625,15707.6201171875,15611.4296875,15613.01953125,13044,18.1000003814697,5.54,29.884,73030,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.128,3.109,3.079,2.983,0.487652931,0.508351211,0.476866883,0.475689882,13323,13052,12320,12176,15889,15831,15403,15233,0.060745278,0.061837192,0.056505138,0.058470175,0.511,0.505,0.468,0.48,33.7999992370605,16.7000007629395,6.09999990463257,0,"Cerritos"
613014,"Butte","PG&E",82784,85034,85739,86136,86900,28.6000003814697,0,80.8000030517578,34805,2.38000011444092,34783.19140625,35728.5703125,36024.7890625,36191.6015625,36512.609375,17123,57.2999992370605,5.43,6.737,29359,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.308,2.296,2.31,2.366,0.227386565,0.24203868,0.254130935,0.269346405,13576,13754,14343,15300,33401,33818,33360,33775,0.077834647,0.078389519,0.076085696,0.090976872,0.352,0.354,0.347,0.335,23,11.1999998092651,8.92000007629395,1,"Chico"
613210,"San Bernardino","SCE",76340,77040,77982,78062,78537,33.2000007629395,0,56.4000015258789,20772,3.41000008583069,22387.099609375,22592.380859375,22868.619140625,22892.080078125,23031.380859375,15340,31.1000003814697,5.64,16.366,55401,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.276,3.291,3.325,3.288,0.360069369,0.395967516,0.369818477,0.384973913,13839,14284,14764,14375,19661,19925,20969,19849,0.068961941,0.06692572,0.061284233,0.057852072,0.153,0.161,0.16,0.19,13.1000003814697,4.69999980926514,6.28999996185303,0,"Chino"
613214,"San Bernardino","SCE",75168,74964,74725,74738,75345,36.5999984741211,1,50.7999992370605,22941,3.25,23128.619140625,23065.849609375,22992.310546875,22996.310546875,23183.080078125,19097,19.7000007629395,5.64,32.66,78374,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.303,3.218,3.243,3.279,0.553442933,0.58901919,0.565940008,0.567674848,19039,18760,17569,17887,22801,22605,21628,21951,0.064679294,0.064219675,0.057123669,0.05465258,0.413,0.427,0.435,0.432,28.7999992370605,13.6999998092651,6.07999992370605,1,"Chino Hills"
613294,"Madera","PG&E",17871,18923,19292,18970,18814,34.7000007629395,0,61.5999984741211,3673,3.07999992370605,5802.27001953125,6143.830078125,6263.64013671875,6159.08984375,6108.43994140625,2447,46.5,5.62,5.412,30729,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.40000009536743,2.73000001907349,1,"Chowchilla"
613392,"San Diego","CCSE",231597,235767,239369,243712,246496,33.7000007629395,0,53.7000007629395,75515,3.21000003814697,72148.6015625,73447.65625,74569.78125,75922.7421875,76790.03125,47756,41.9000015258789,5.58,11.819,44861,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,3.071,3.128,3.165,3.16,0.352625662,0.373077992,0.381209232,0.393747137,42694,43184,39860,43660,71189,70638,67088,72913,0.121628726,0.114990468,0.110887838,0.106140632,0.242,0.247,0.253,0.268,18.1000003814697,8.30000019073486,11.0200004577637,0,"Chula Vista"
613588,"Sacramento","PG&E",83552,83347,83317,83382,83618,36.2000007629395,1,80.3000030517578,32686,2.52999997138977,33024.51171875,32943.48046875,32931.62109375,32957.30859375,33050.58984375,21221,42.4000015258789,5.52,8.384,43859,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.561,2.555,2.509,2.485,0.214865139,0.227545535,0.225045091,0.224569057,19724,19161,19405,18796,33903,33079,32874,32753,0.133695703,0.133875161,0.132293794,0.112723368,0.179,0.186,0.179,0.187,14,4.90000009536743,12.4899997711182,0,"Citrus Heights"
613756,"Los Angeles","SCE",34903,34850,35259,34930,35053,38.5999984741211,1,70.5999984741211,11608,2.5699999332428,13580.9296875,13560.3095703125,13719.4599609375,13591.4404296875,13639.2998046875,8248,33.7000007629395,6.11,27.521,65910,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.666,2.649,2.647,2.655,0.547524116,0.569983137,0.565716601,0.536407767,7775,7709,7403,7416,11230,11658,11204,11121,0.063740857,0.068330576,0.066558792,0.07398628,0.518,0.542,0.555,0.547,25.1000003814697,27.7000007629395,6.75,1,"Claremont"
613882,"Contra Costa","PG&E",10661,10717,10813,10899,10942,45,1,85.0999984741211,4006,2.72000002861023,3919.48999023438,3940.07006835938,3975.3701171875,4006.98999023438,4022.7900390625,3701,9.60000038146973,5.36,51.325,101651,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2000007629395,17.7999992370605,10.3000001907349,0,"Clayton"
613945,"Lake","PG&E",14551,14831,15100,15207,15289,39.9000015258789,1,73.8000030517578,5970,2.48000001907349,5867.33984375,5980.240234375,6088.7099609375,6131.85009765625,6164.919921875,5255,46.5999984741211,5.37,1.839,19863,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,11.5500001907349,0,"Clearlake"
614190,"Sonoma","PG&E",8397,8484,8542,8594,8665,39.7000007629395,1,74.9000015258789,3182,2.6800000667572,3133.2099609375,3165.669921875,3187.31005859375,3206.71997070312,3233.2099609375,2347,33.9000015258789,5.48,11.515,42309,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,11.1000003814697,12.2799997329712,0,"Cloverdale"
614218,"Fresno","PG&E",90155,92484,93629,95447,97218,34.0999984741211,0,70.9000015258789,33419,2.84999990463257,31633.330078125,32450.529296875,32852.28125,33490.1796875,34111.578125,22691,37.7000007629395,5.61,10.317,42283,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.969,2.885,2.803,2.851,0.366072853,0.403663281,0.380902829,0.352460235,18805,18508,20181,20181,30024,30808,32253,32731,0.096610601,0.093689709,0.088701963,0.088264497,0.279,0.275,0.295,0.313,20.2999992370605,9.69999980926514,9.36999988555908,1,"Clovis"
614260,"Riverside","SCE",36851,38521,39079,40508,41502,24.5,0,48.0999984741211,8998,4.51999998092651,8152.8798828125,8522.349609375,8645.7998046875,8961.9501953125,9181.8603515625,6491,37.9000015258789,6.36,2.924,28590,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.885,4.032,4.147,4.184,0.091097308,0.105181448,0.108487337,0.107305138,4347,5153,5844,5722,7529,8249,8803,8639,0.021664305,0.015932521,0.016257669,0.017173388,0.043,0.047,0.047,0.043,3.70000004768372,1,1.51999998092651,0,"Coachella"
614274,"Fresno","PG&E",17336,18310,18303,18206,17996,31.8999996185303,0,57.7999992370605,3896,3.01999998092651,5740.39990234375,6062.91015625,6060.60009765625,6028.47998046875,5958.93994140625,2444,48.7999992370605,5.88,6.48,38133,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,3.40000009536743,8.69999980926514,1,"Coalinga"
614498,"Placer","PG&E",1815,1822,1843,1946,1971,37.9000015258789,1,89.5999984741211,823,2.38000011444092,762.609985351562,765.549987792969,774.369995117188,817.650024414062,828.150024414062,492,53.0999984741211,5.56,6.592,37391,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8999996185303,3.70000004768372,17.0699996948242,1,"Colfax"
614736,"San Mateo","PG&E",1684,1725,1756,1786,1805,36.4000015258789,1,34.5999984741211,564,3.13000011444092,538.02001953125,551.119995117188,561.02001953125,570.609985351562,576.679992675781,246,60.2999992370605,5.26,12.579,58750,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3999996185303,7.40000009536743,6.25,0,"Colma"
614890,"San Bernardino","SCE",51594,51703,51774,52066,52498,28.3999996185303,0,43.4000015258789,14971,3.46000003814697,14911.5595703125,14943.0595703125,14963.580078125,15047.98046875,15172.830078125,9145,48.0999984741211,5.85,6.241,35777,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.227,3.366,3.29,3.447,0.189192317,0.176752395,0.172588174,0.191003825,8642,7932,7712,7581,15842,15305,14791,14954,0.076307244,0.066653619,0.071008553,0.060677633,0.134,0.123,0.127,0.109,8.80000019073486,3.20000004768372,6.21999979019165,0,"Colton"
614946,"Colusa","PG&E",5683,5708,5896,5953,6003,33.5,0,66.0999984741211,2142,2.75999999046326,2059.06005859375,2068.1201171875,2136.22998046875,2156.8798828125,2175,1331,44.4000015258789,5.58,5.269,35250,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.90000009536743,2.70000004768372,7.63000011444092,1,"Colusa"
614974,"Los Angeles","SCE",12813,12828,12825,12830,12859,31.2000007629395,0,54,3382,3.76999998092651,3398.669921875,3402.64990234375,3401.86010742188,3403.17993164062,3410.8798828125,1707,52.0999984741211,5.66,5.861,34040,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59999990463257,1.20000004768372,3.64000010490417,0,"Commerce"
615044,"Los Angeles","SCE",95980,95799,96096,96444,96925,28,0,25.8999996185303,23062,4.15000009536743,23127.7109375,23084.099609375,23155.66015625,23239.51953125,23355.419921875,14187,44.7999992370605,5.54,5.698,31819,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.753,3.714,3.623,3.571,0.139172966,0.154686078,0.169712794,0.178004992,13494,13188,11873,12421,23180,22823,22001,23339,0.044520164,0.037292062,0.039840042,0.042952806,0.072,0.068,0.078,0.068,4.90000009536743,2.20000004768372,4.30000019073486,0,"Compton"
616000,"Contra Costa","PG&E",120049,120592,121285,122109,122676,37,1,64.5,44278,2.73000001907349,43973.98828125,44172.890625,44426.73828125,44728.5703125,44936.26171875,29916,38.9000015258789,5.36,18.073,55597,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.603,2.514,2.508,2.448,0.363988278,0.390843065,0.394767586,0.410586604,27641,28088,28247,27412,43909,44270,44496,44417,0.081983719,0.079872959,0.080830436,0.07745146,0.29,0.296,0.301,0.306,20.6000003814697,9.80000019073486,8.09000015258789,0,"Concord"
